#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:cytb_aligned_mega" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cytb_aligned_mega" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:cytb_aligned_mega" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.cytb_aligned_mega" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cytb_aligned_mega" name="distribution" x="@birthRate.t:cytb_aligned_mega">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:cytb_aligned_mega" name="distribution">
#            <parameter id="clockRate.c:cytb_aligned_mega" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:cytb_aligned_mega" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:cytb_aligned_mega" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="RateACPrior.s:cytb_aligned_mega" name="distribution">
#            <parameter id="rateAC.s:cytb_aligned_mega" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:cytb_aligned_mega" name="distribution">
#            <parameter id="rateAG.s:cytb_aligned_mega" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:cytb_aligned_mega" name="distribution">
#            <parameter id="rateAT.s:cytb_aligned_mega" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.10" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.11" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:cytb_aligned_mega" name="distribution">
#            <parameter id="rateCG.s:cytb_aligned_mega" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.12" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.13" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCTPrior.s:cytb_aligned_mega" name="distribution">
#            <parameter id="rateCT.s:cytb_aligned_mega" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.4" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:cytb_aligned_mega" name="distribution">
#            <parameter id="rateGT.s:cytb_aligned_mega" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.16" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.17" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Gorilla-homo.prior" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:cytb_aligned_mega">
#            <taxonset id="Gorilla-homo" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Chimpanzee" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Denisova_hominin" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Gorilla_beringei" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Heidelbergensis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Neandertal" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Pygmy_chimpanzee" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Western_gorilla1" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Western_lowland_gorilla" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.1" name="distr">
#                <parameter estimate="false" id="RealParameter.20" name="mean" spec="beast.base.inference.parameter.RealParameter">9.0</parameter>
#                <parameter estimate="false" id="RealParameter.21" name="sigma" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="pan-homo.prior" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:cytb_aligned_mega">
#            <taxonset id="pan-homo" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon idref="Chimpanzee"/>
#                <taxon idref="Denisova_hominin"/>
#                <taxon idref="Heidelbergensis"/>
#                <taxon idref="Homo_sapiens"/>
#                <taxon idref="Neandertal"/>
#                <taxon idref="Pygmy_chimpanzee"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.18" name="mean" spec="beast.base.inference.parameter.RealParameter">7.0</parameter>
#                <parameter estimate="false" id="RealParameter.19" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="pongo-homo.prior" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:cytb_aligned_mega">
#            <taxonset id="pongo-homo" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Bornean_orangutan" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon idref="Chimpanzee"/>
#                <taxon idref="Denisova_hominin"/>
#                <taxon idref="Gorilla_beringei"/>
#                <taxon idref="Heidelbergensis"/>
#                <taxon idref="Homo_sapiens"/>
#                <taxon idref="Neandertal"/>
#                <taxon idref="Pygmy_chimpanzee"/>
#                <taxon id="Sumatran_orangutan" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon idref="Western_gorilla1"/>
#                <taxon idref="Western_lowland_gorilla"/>
#            </taxonset>
#            <Normal id="Normal.2" name="distr">
#                <parameter estimate="false" id="RealParameter.22" name="mean" spec="beast.base.inference.parameter.RealParameter">16.0</parameter>
#                <parameter estimate="false" id="RealParameter.23" name="sigma" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@cytb_aligned_mega" id="treeLikelihood.cytb_aligned_mega" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cytb_aligned_mega">
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:cytb_aligned_mega" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:cytb_aligned_mega" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:cytb_aligned_mega" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cytb_aligned_mega" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:cytb_aligned_mega" rateAC="@rateAC.s:cytb_aligned_mega" rateAG="@rateAG.s:cytb_aligned_mega" rateAT="@rateAT.s:cytb_aligned_mega" rateCG="@rateCG.s:cytb_aligned_mega" rateCT="@rateCT.s:cytb_aligned_mega" rateGT="@rateGT.s:cytb_aligned_mega" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <frequencies frequencies="@freqParameter.s:cytb_aligned_mega" id="estimatedFreqs.s:cytb_aligned_mega" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:cytb_aligned_mega" id="StrictClock.c:cytb_aligned_mega" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cytb_aligned_mega	Tree.height	Tree.treeLength	YuleModel	birthRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	monophyletic(pan-homo)	logP(mrca(pan-homo))	mrca.age(pan-homo)	clockRate	monophyletic(Gorilla-homo)	logP(mrca(Gorilla-homo))	mrca.age(Gorilla-homo)	monophyletic(pongo-homo)	logP(mrca(pongo-homo))	mrca.age(pongo-homo)
0	-7152.789542229948	-6979.235830467168	-173.55371176278013	-6979.235830467168	0.42626643735893416	2.3201852426087686	-2.320185242608768	1.0	0.25	0.25	0.25	0.25	1.0	1.0	1.0	1.0	1.0	1.0	0	-86.65373725783193	0.42626643735893416	1.0	0	-37.6733921347836	0.42626643735893416	0	-31.929732848781214	0.42626643735893416
1000	-4158.949933507244	-4109.043852020266	-49.9060814869778	-4109.043852020266	9.882734597119835	46.06593508120985	-25.295432283616208	0.20346045535007232	0.2150539448917883	0.30259696846653517	0.20284457340078663	0.2795045132408899	0.8815250149465835	0.8906888166230109	0.6149688969303541	0.4376568415776189	2.3416797303333596	1.7207014470374584	1	-1.4995516848845942	6.201952278294128	0.010596414167733105	1	-1.7990703530243022	7.673250724650939	0	-6.289702714923946	9.882734597119835
2000	-4092.555978001458	-4042.2797645152914	-50.27621348616624	-4042.2797645152914	9.903369624701153	46.82414995938912	-25.480188576067746	0.1945741824212752	0.3010608976313511	0.2794756595640442	0.19702506221117944	0.22243838059342536	1.0802001822831053	1.1730857412683215	0.46494094908548694	0.5140018165657733	3.6755154138979997	1.2826483400181228	1	-1.3616425293524625	6.246391621361687	0.009578896908744867	1	-1.611776462025876	7.822852661030741	0	-6.258198455391689	9.903369624701153
3000	-4027.0510279935556	-3974.677360557087	-52.373667436468736	-3974.677360557087	12.632925020116637	59.629852129370555	-28.217916700430248	0.21697486265573065	0.3364700415702872	0.3009023865434521	0.08596692019636143	0.2766606516898994	0.9895216343979089	2.475581674599621	0.20313313772852007	0.8620868550135368	7.8577437486682635	0.36680865176667077	1	-2.825756744537982	8.140167836744498	0.008522452426914502	1	-1.4122685600496587	9.993307632956665	0	-3.0292349537841865	12.632925020116637
4000	-4002.1511791155444	-3949.6233510144716	-52.52782810107302	-3949.6233510144716	13.560379326633097	62.71340802591089	-28.36378124651833	0.1550550549914102	0.3331958701329502	0.2822105605287514	0.1496639250225636	0.23492964431573482	1.305612838177316	3.2943545855114897	0.15588649873608598	0.5770950370967495	10.762343599079893	0.8087752717677822	1	-1.840755131620234	7.898599960765497	0.006037322369661064	1	-2.8490470255671783	10.964743490821387	0	-2.3560543425045157	13.560379326633097
5000	-4004.54451695552	-3955.0285258454514	-49.51599111006848	-3955.0285258454514	15.342589581811948	66.71805078961386	-28.980595899950004	0.14714461489539082	0.3222680494054417	0.2822105605287514	0.16059174575007212	0.23492964431573482	1.305612838177316	3.2943545855114897	0.23557647365490766	0.7561597297434269	5.335739002627267	0.7176779019701627	1	-0.9981739614572592	7.621442921277784	0.006037322369661064	1	-1.2499393223801096	9.81363479421106	0	-1.6661092710073917	15.342589581811948
6000	-4000.2999708387747	-3947.133340011637	-53.16663082713783	-3947.133340011637	15.004365650496261	69.22554865711675	-29.446234558316394	0.165677185055336	0.3222680494054417	0.2900294418223836	0.1527728644564399	0.23492964431573482	1.305612838177316	3.2943545855114897	0.23557647365490766	0.7561597297434269	5.335739002627267	0.7176779019701627	1	-2.7421881826244383	8.1216944392257	0.006037322369661064	1	-2.5532862942731045	10.807953407070233	0	-1.7359966835035847	15.004365650496261
7000	-3979.25999091121	-3930.0537325823584	-49.20625832885146	-3930.0537325823584	13.104944925999853	59.31303480945808	-27.803610932626306	0.16603008441658704	0.3172373444609762	0.3176806543335255	0.15362454736036185	0.21145745384513648	1.9113376049114734	4.29695270345197	0.2910704787293729	0.5417370099260355	10.876582684889213	0.29539823558021655	1	-0.26555885218196174	7.1410097506153996	0.007808361379216795	1	-1.0537654813381279	9.519282097002112	0	-2.659753698951368	13.104944925999853
8000	-3965.089200361098	-3914.463276129947	-50.625924231150854	-3914.463276129947	12.614958518354218	60.39427696987424	-28.166257375981136	0.19932323105649596	0.32378293510744666	0.3176806543335255	0.1470789567138914	0.21145745384513648	0.9824234246023832	4.29695270345197	0.2910704787293729	0.5417370099260355	10.876582684889213	0.29539823558021655	1	-1.1684204940432341	7.686523539799804	0.007808361379216795	1	-1.4790720495088265	10.058426677955685	0	-3.0443989428224523	12.614958518354218
9000	-3963.9364946585733	-3914.395753067595	-49.5407415909786	-3914.395753067595	12.953710173006654	59.29815832735729	-27.95677116425745	0.20029569893059426	0.3181892672103288	0.3064786847056169	0.11786163792332417	0.25747041016073025	0.7669612566061356	5.702598813906486	0.46125615744928633	0.3959347250592495	8.102654061535421	0.4125884278484468	0	-0.637943320726069	7.453955927421012	0.005620284417413165	1	-1.037383312916236	9.486713015465096	0	-2.772070927520012	12.953710173006654
10000	-3956.8323558888856	-3897.44845427102	-59.3839016178653	-3897.44845427102	14.34129687827595	67.53529610755966	-30.315133088401073	0.08655784929849773	0.3181892672103288	0.3064786847056169	0.11786163792332417	0.25747041016073025	0.7669612566061356	5.702598813906486	0.46125615744928633	0.3959347250592495	8.102654061535421	0.4125884278484468	1	-5.818776141666897	8.672271627012515	0.005620284417413165	1	-4.157421802721739	11.5449885145191	0	-1.9559977195167568	14.34129687827595
11000	-3950.9409026935205	-3896.9179618403496	-54.02294085317111	-3896.9179618403496	15.453591743038563	71.89175452641976	-30.589304965260265	0.08900618526986695	0.3181892672103288	0.3064786847056169	0.11786163792332417	0.25747041016073025	0.7669612566061356	5.702598813906486	0.46125615744928633	0.17024991748684662	8.102654061535421	0.4125884278484468	1	-2.6059567749930292	8.090909121409364	0.005620284417413165	1	-2.866051572950609	10.973379355190449	0	-1.6494059616740724	15.453591743038563
12000	-3943.2149937909817	-3891.776648321552	-51.43834546942961	-3891.776648321552	13.157265287203316	63.237237214577064	-29.600851412832768	0.0937241211984104	0.3181892672103288	0.3064786847056169	0.11786163792332417	0.25747041016073025	0.7669612566061356	5.702598813906486	0.46125615744928633	0.17024991748684662	8.102654061535421	0.4125884278484468	1	-1.5330562978333582	7.808475400116983	0.006740083676258687	1	-1.3699878857883434	9.949788768709833	0	-2.6222282946820235	13.157265287203316
13000	-3943.628188662113	-3891.618516021108	-52.009672641005054	-3891.618516021108	13.03187915575883	61.591524861603965	-28.331034235319635	0.19229976438173554	0.3181892672103288	0.31651547668673724	0.11786163792332417	0.24743361817960993	0.7669612566061356	5.702598813906486	0.46125615744928633	0.17024991748684662	8.102654061535421	0.4125884278484468	1	-0.5866052382890002	7.424743384671423	0.006880763301070661	1	-4.043892605867834	11.499981628997766	0	-2.7133033820169827	13.03187915575883
14000	-3941.618462867682	-3889.536130327442	-52.08233254023988	-3889.536130327442	14.028614471327337	64.3856836600949	-31.197101522445635	0.0687771427603254	0.3181892672103288	0.31651547668673724	0.11786163792332417	0.24743361817960993	0.7669612566061356	5.702598813906486	0.46125615744928633	0.17024991748684662	8.102654061535421	0.4125884278484468	1	-0.8857156065194774	7.574423299438119	0.006880763301070661	1	-1.5667974051660467	10.138295982564618	0	-2.0978808265971174	14.028614471327337
15000	-3932.5258449751122	-3881.40571567442	-51.12012930069215	-3881.40571567442	13.425332948904305	62.018150044190875	-30.154032342763166	0.08104069614210722	0.31136018566436097	0.3054033235951179	0.12556311755805	0.2576733731824712	0.8666274443102163	7.0136514327626305	0.4395059125706956	0.2074731855808954	8.25208892154445	0.20796062616415376	1	-0.5684325062399054	7.413908899152445	0.007492047070829347	1	-1.8761617840113733	10.383635248760815	0	-2.440699516764343	13.425332948904305
16000	-3928.7179655014493	-3880.0488815804147	-48.66908392103481	-3880.0488815804147	11.093303484446285	49.96129865802288	-26.12832416024834	0.21899168572367556	0.31136018566436097	0.3054033235951179	0.12556311755805	0.2576733731824712	0.8666274443102163	7.0136514327626305	0.4395059125706956	0.2074731855808954	8.25208892154445	0.20796062616415376	1	-0.660945587567165	6.533548376076126	0.010058390748787479	1	-1.1774664715729553	8.280934024767848	0	-4.62154455073299	11.093303484446285
17000	-3929.8011017461417	-3879.438429240683	-50.362672505458676	-3879.438429240683	11.455705395268616	53.997817651610475	-28.331037254668402	0.30439881924991763	0.2857633184613254	0.3392263562892461	0.12114854657812953	0.25386177867129894	0.8372411521244059	7.908689982020647	0.42285223975676745	0.27763141805861813	7.156217173470348	0.24890484895848414	1	-0.25990583529355754	6.869396625907234	0.008861157220537623	1	-1.0499786549449308	9.511937733987754	0	-4.193412395588464	11.455705395268616
18000	-3930.990520746566	-3881.3715290104146	-49.61899173615131	-3881.3715290104146	12.590032714820858	60.404130170293314	-28.242915851157093	0.2060736309490439	0.2717501484138011	0.3175454941312021	0.14106621454123075	0.2696381429137662	0.8230831715831782	8.131289428876544	0.46186324831845177	0.2862029898290323	8.73884843563627	0.23097601371352275	0	-0.3233958293149097	7.220912286519087	0.008275019134161782	1	-1.413811016525236	9.994859269766899	0	-3.0655703245136197	12.590032714820858
19000	-3928.7270984510938	-3878.7519554326154	-49.975143018478434	-3878.7519554326154	13.333642456701778	59.885349084756655	-28.221381381123177	0.21309043772990965	0.28281286254662613	0.3191233383306209	0.11528977949137863	0.2827740196313742	0.9645559301905505	9.386172167453712	0.38176513391760303	0.3168532642222048	8.555294198616814	0.15378255424052276	1	-1.2947241501555964	7.7310720886174185	0.008137427191686293	0	-1.2057268183468057	9.75734838105344	0	-2.5007685323525344	13.333642456701778
20000	-3934.4184202874108	-3885.4531156865432	-48.9653046008677	-3885.4531156865432	13.38792846389825	59.334838914224946	-27.9636391742759	0.14036387070917894	0.266965959081809	0.34986106675927037	0.12462969848749744	0.25854327567142316	0.8473011133295592	9.90721443513601	0.39492486047803704	0.354378256563157	8.560053711416518	0.14010107424460008	1	-0.826867178123887	7.548213382488589	0.007575396457399525	1	-1.0281327338770323	9.467320448241589	0	-2.4649504274787377	13.38792846389825
21000	-3929.4943788476453	-3880.997832352494	-48.49654649515153	-3880.997832352494	12.324478216225845	55.272212127109555	-27.3525100963723	0.1430356829975866	0.2716151916614248	0.3375016483835062	0.13539906761219805	0.2554840923428708	0.8639981028646715	8.582474609915254	0.4002897424806996	0.42563620093076904	8.210799511312775	0.1527248275798354	1	-0.27602761056026826	7.158486999333606	0.00866813703129639	1	-1.0040198741247308	9.412507796096167	0	-3.300768261639411	12.324478216225845
